sampleNumber	sampleName	treatment	time	antibody	readout	cv	quality	normReadout
13	A2058	SR	15min	MET-pY1234/5	1.20004480680244	0.0662326456179641	Good	0.682425252659903
14	A2058	St	15min	MET-pY1234/5	1.26650250696184	0.0276971551166071	Good	0.747199119151528
15	A2058	Tm 	15min	MET-pY1234/5	1.06781972716009	0.0724215465613321	Undet.	0.663242066559062
16	A2058	991	15min	MET-pY1234/5	1.29473517543809	0.0908389820831502	Good	0.704617782551342
17	A2058	901	30min	MET-pY1234/5	1.59600101725619	0.0313552320420427	Good	0.955975452085169
18	A2058	AK	30min	MET-pY1234/5	0.66166141813715	0.0803583095135633	Poor	0.401981420496446
19	A2058	Nt	30min	MET-pY1234/5	1.69522480753005	0.104216719097101	Poor	0.913621561589895
20	A2058	PLX	30min	MET-pY1234/5	1.54178508667289	0.101741735678636	Good	0.883797699439891
21	A2058	SR	30min	MET-pY1234/5	1.11637119658369	0.0657979881103395	Good	0.590828894725425
22	A2058	St	30min	MET-pY1234/5	1.52993719600868	0.0411497927041159	Good	0.868542262849095
23	A2058	Tm 	30min	MET-pY1234/5	2.06285494157455	0.0561932754110967	Good	1.10254139047277
24	A2058	991	30min	MET-pY1234/5	1.22029051205066	0.0983325858311802	Undet.	0.653435347818292
25	A2058	901	1hr	MET-pY1234/5	1.59675988627853	0.0989756737283821	Good	0.962483355201043
26	A2058	AK	1hr	MET-pY1234/5	1.99655793166988	0.0635910450969068	Good	1.09071725302916
27	A2058	Nt	1hr	MET-pY1234/5	1.2178527576467	0.12937801825333	Good	0.724481116981975
28	A2058	PLX	1hr	MET-pY1234/5	1.35953669285124	0.0302620140213001	Good	0.719902935054932
29	A2058	SR	1hr	MET-pY1234/5	1.74995982859173	0.0355937059962905	Good	0.96019743681302
30	A2058	St	1hr	MET-pY1234/5	1.28996955192896	0.118049860943108	Undet.	0.676971688233514
31	A2058	Tm 	1hr	MET-pY1234/5	1.24420535270024	0.0272002975883316	Good	0.738839283076152
32	A2058	991	1hr	MET-pY1234/5	1.32790761448764	0.0299240062075225	Good	0.682378013611326
33	A2058	901	12hr	MET-pY1234/5	1.07163170321474	0.0686683633484126	Good	0.66685233554122
34	A2058	AK	12hr	MET-pY1234/5	0.991342269541078	0.103363282122897	Good	0.596116818725844
35	A2058	Nt	12hr	MET-pY1234/5	1.07372636477687	0.0276465207662714	Undet.	0.62480440196501
36	A2058	PLX	12hr	MET-pY1234/5	1.00961727515671	0.0480478015691398	Good	0.594242068956274
37	A2058	SR	12hr	MET-pY1234/5	1.04231293839847	0.0581266287496445	Good	0.63906372679244
38	A2058	St	12hr	MET-pY1234/5	0.994230511151945	0.0649585726981354	Good	0.573208712108357
39	A2058	Tm 	12hr	MET-pY1234/5	0.744291166909534	0.10851355576974	Good	0.452594203046235
40	A2058	991	12hr	MET-pY1234/5	1.10569759095203	0.0254853248520826	Good	0.621178421883163
41	A2058	901	24hr	MET-pY1234/5	0.451915293498533	0.0693183422582028	Undet.	0.354165590516092
42	A2058	AK	24hr	MET-pY1234/5	0.371290402971898	0.0324849281925428	Good	0.306471649172017
43	A2058	Nt	24hr	MET-pY1234/5	0.497630218060982	0.164840720203946	Poor	0.370398375929276
44	A2058	PLX	24hr	MET-pY1234/5	0.565061714382781	0.0460265922103067	Good	0.397510878918594
45	A2058	SR	24hr	MET-pY1234/5	0.445971061499185	0.0507540542818964	Undet.	0.320496630613859
