sampleNumber	sampleName	treatment	time	antibody	readout	cv	quality	normReadout
4	A2058	PLX	5min	Cyclin-D1	0.881510768080162	0.148775425538254	Poor	1.89695986992729
5	A2058	SR	5min	Cyclin-D1	0.846440498179954	0.0634593935458083	Undet.	1.85707183702652
6	A2058	St	5min	Cyclin-D1	0.774269659035212	0.0712136444876501	Good	1.63582406434658
7	A2058	Tm 	5min	Cyclin-D1	1.04016007611934	0.0406334627179103	Good	2.0862716092799
8	A2058	991	5min	Cyclin-D1	0.925738215178903	0.050349183785242	Undet.	1.9215901266928
9	A2058	901	15min	Cyclin-D1	0.809198503008536	0.0748950442173954	Good	1.83242401067092
10	A2058	AK	15min	Cyclin-D1	0.878162609247885	0.0368403264813471	Undet.	1.65343075448345
11	A2058	Nt	15min	Cyclin-D1	0.664427518097644	0.167033811392604	Undet.	1.51926324526964
12	A2058	PLX	15min	Cyclin-D1	0.709835406184972	0.0935231895480981	Good	1.79179273287805
13	A2058	SR	15min	Cyclin-D1	0.837440835538957	0.0841792038389207	Good	1.83897500861557
14	A2058	St	15min	Cyclin-D1	0.836472073522803	0.0673975830048428	Good	1.9295821561689
15	A2058	Tm 	15min	Cyclin-D1	0.837039232155902	0.0858326748596778	Good	1.75562755554403
16	A2058	991	15min	Cyclin-D1	0.748921268839219	0.0466460869815913	Good	1.70559041005611
17	A2058	901	30min	Cyclin-D1	0.960889575190919	0.051598202803828	Good	1.88777078604887
18	A2058	AK	30min	Cyclin-D1	0.462976156788294	0.178911706602145	Poor	0.945275265924363
19	A2058	Nt	30min	Cyclin-D1	0.862554482012459	0.104097584937081	Poor	1.56977724119847
20	A2058	PLX	30min	Cyclin-D1	0.990689197169847	0.0704518167168209	Good	2.04615006275432
21	A2058	SR	30min	Cyclin-D1	0.879561560264871	0.0656646722461121	Good	1.68474248493135
22	A2058	St	30min	Cyclin-D1	0.735975488191135	0.0571312032364531	Undet.	1.57965674027241
23	A2058	Tm 	30min	Cyclin-D1	0.931144429128115	0.0559642891775646	Undet.	1.84138630512221
24	A2058	991	30min	Cyclin-D1	0.815490786841421	0.0737941612420873	Undet.	1.61569765799148
25	A2058	901	1hr	Cyclin-D1	0.99725843430687	0.0404720051034303	Good	2.02018355603119
26	A2058	AK	1hr	Cyclin-D1	0.849705550756212	0.0431661482138341	Undet.	1.67251395415406
27	A2058	Nt	1hr	Cyclin-D1	0.679884598201205	0.0755941618829477	Undet.	1.46379976327889
28	A2058	PLX	1hr	Cyclin-D1	0.947090453103065	0.0737151503778758	Good	1.79884444283827
29	A2058	SR	1hr	Cyclin-D1	0.917023840820167	0.0687075069304307	Good	1.78042371007819
30	A2058	St	1hr	Cyclin-D1	0.789933825493602	0.0564394823953114	Good	1.56734203069378
31	A2058	Tm 	1hr	Cyclin-D1	0.908497705754075	0.0674341187833114	Undet.	1.90022228092324
32	A2058	991	1hr	Cyclin-D1	0.995122564076676	0.0525761598099284	Good	1.96642261260196
33	A2058	901	12hr	Cyclin-D1	0.204713782264785	0.105343368947712	Good	0.362251371247208
34	A2058	AK	12hr	Cyclin-D1	0.668928472369053	0.154807328564259	Good	1.05285511595214
35	A2058	Nt	12hr	Cyclin-D1	1.03635510115945	0.0784706465645264	Undet.	1.90977097701848
36	A2058	PLX	12hr	Cyclin-D1	0.298978663946393	0.11130968637437	Good	0.477663728615141
37	A2058	SR	12hr	Cyclin-D1	0.905588544668452	0.0944843280185044	Good	1.5250779616421
38	A2058	St	12hr	Cyclin-D1	0.798048591488402	0.0948333857686187	Good	1.29351194698618
39	A2058	Tm 	12hr	Cyclin-D1	0.766484908776943	0.0892895569291402	Undet.	1.31787416419696
40	A2058	991	12hr	Cyclin-D1	1.16939767714368	0.0837536182936387	Good	1.96372250643465
41	A2058	901	24hr	Cyclin-D1	0.0585060326022762	0.0673943262575625	Undet.	0.134089482301043
42	A2058	AK	24hr	Cyclin-D1	0.297754508583538	0.151900446632044	Good	0.65918782967655
43	A2058	Nt	24hr	Cyclin-D1	0.351532896752904	0.102081411488655	Poor	0.883569575191403
44	A2058	PLX	24hr	Cyclin-D1	0.0970339506518331	0.0848433733695006	Undet.	0.230509750399038
45	A2058	SR	24hr	Cyclin-D1	0.322892150952319	0.0783559013002277	Good	0.817329051077338
46	A2058	St	24hr	Cyclin-D1	0.23140597050407	0.0729076507472779	Undet.	0.59287222047489
47	A2058	Tm 	24hr	Cyclin-D1	0.421814329114272	0.0775200070186616	Good	1.19330592255146
48	A2058	991	24hr	Cyclin-D1	0.395971559341732	0.141453059018328	Good	1.2589474374613
49	A2058	901	48hr	Cyclin-D1	0.059722894506402	0.0889348445379781	Undet.	0.143547008872554
50	A2058	AK	48hr	Cyclin-D1	0.362007445365161	0.0760695317550815	Good	0.98847202288708
51	A2058	Nt	48hr	Cyclin-D1	0.972837829425203	0.0838039660683796	Good	3.27674344492044
52	A2058	PLX	48hr	Cyclin-D1	0.113175023865915	0.0887377509301141	Undet.	0.310833957042016
53	A2058	SR	48hr	Cyclin-D1	0.834670922281538	0.0848663021722289	Good	2.61344051246126
54	A2058	St	48hr	Cyclin-D1	0.949693115504258	0.0831860436224127	Good	3.58690924164157
55	A2058	Tm 	48hr	Cyclin-D1	1.10760830844599	0.0577060149791426	Good	3.09561405410413
56	A2058	991	48hr	Cyclin-D1	1.623730201327	0.0528580087136648	Good	5.38434318667197
57	A2058	DMSO	5min	Cyclin-D1	1.01067247320682	0.0474770592967457	Undet.	2.63039142751944
58	A2058	DMSO	15min	Cyclin-D1	0.880470074855754	0.0508640200944645	Good	2.3604977629663
59	A2058	DMSO	30min	Cyclin-D1	0.899298534578311	0.051462774141387	Undet.	2.62025781576099
60	A2058	DMSO	1hr	Cyclin-D1	0.836723206348398	0.0779279519549538	Good	2.38052991473237
61	A2058	DMSO	12hr	Cyclin-D1	1.07058726742144	0.0584479274147803	Good	2.57933944307347
62	A2058	DMSO	24hr	Cyclin-D1	0.504871932668955	0.0609884748941271	Undet.	2.32754503496363
63	A2058	DMSO	48hr	Cyclin-D1	1.24728276295134	0.050978428975071	Good	5.14893654966009
64	A2058	DMSO-2	mix	Cyclin-D1	0.9222431452397	0.0448179989326161	Good	1.49008691368399
65	Mel133	DMSO-2	mix	Cyclin-D1	0.825930727364293	0.0442735302352282	Good	1.33447299099757
1	A2058	901	5min	EGFR-pY1068	0.934424882704282	0.0434019361636036	Good	1.25282123478479
2	A2058	AK	5min	EGFR-pY1068	0.928617804052648	0.0455345360686302	Good	1.13495317011167
3	A2058	Nt	5min	EGFR-pY1068	1.01947539907043	0.0658571372608527	Good	1.29529883598141
4	A2058	PLX	5min	EGFR-pY1068	0.683540659874914	0.155657026718058	Poor	0.82527144950541
5	A2058	SR	5min	EGFR-pY1068	0.86909308803087	0.0856889832793995	Poor	1.06979487115745
6	A2058	St	5min	EGFR-pY1068	0.943950545319886	0.0942310894396093	Undet.	1.11891098891892
7	A2058	Tm 	5min	EGFR-pY1068	1.05374849569282	0.0398075821875206	Good	1.18579490778444
8	A2058	991	5min	EGFR-pY1068	0.824243640476696	0.0795967801856382	Good	0.959909118652416
9	A2058	901	15min	EGFR-pY1068	0.97182535319702	0.118858735416102	Good	1.23469893558744
10	A2058	AK	15min	EGFR-pY1068	1.07707481459393	0.0390262245647089	Undet.	1.13778154830075
11	A2058	Nt	15min	EGFR-pY1068	0.915281234654021	0.0810342534426789	Undet.	1.17419959029442
12	A2058	PLX	15min	EGFR-pY1068	1.27708797774702	0.111622257647076	Good	1.80864309745749
13	A2058	SR	15min	EGFR-pY1068	1.05893980168487	0.0429624163412353	Good	1.30465268064228
14	A2058	St	15min	EGFR-pY1068	0.998289420444803	0.0858949683554977	Good	1.2920229931973
15	A2058	Tm 	15min	EGFR-pY1068	1.07228952506194	0.0346986937519559	Good	1.26182923155516
16	A2058	991	15min	EGFR-pY1068	1.03166895685533	0.132171543950673	Good	1.31819873196256
17	A2058	901	30min	EGFR-pY1068	1.24639105232198	0.0654843201250882	Good	1.37382700075309
18	A2058	AK	30min	EGFR-pY1068	0.741133687676635	0.134196518777569	Poor	0.848981386824434
19	A2058	Nt	30min	EGFR-pY1068	1.24214045825873	0.0850563008830952	Poor	1.26830628773288
20	A2058	PLX	30min	EGFR-pY1068	1.31686719723008	0.0675053638812141	Good	1.52596291564773
21	A2058	SR	30min	EGFR-pY1068	1.045117567154	0.105264127724577	Good	1.12314125597199
22	A2058	St	30min	EGFR-pY1068	1.18527636740665	0.0563256642430501	Undet.	1.42731866703297
23	A2058	Tm 	30min	EGFR-pY1068	1.33972383935005	0.0671384905037087	Good	1.4864321520835
24	A2058	991	30min	EGFR-pY1068	1.12736338175157	0.0482143012691141	Undet.	1.25316110383907
25	A2058	901	1hr	EGFR-pY1068	1.20916872094794	0.0621578667221442	Good	1.37426967596702
26	A2058	AK	1hr	EGFR-pY1068	1.0162399602568	0.0420762670394961	Good	1.12227556802386
27	A2058	Nt	1hr	EGFR-pY1068	0.828933329862529	0.0408421522884109	Undet.	1.00130876440915
28	A2058	PLX	1hr	EGFR-pY1068	1.36330796171272	0.0407418017699021	Good	1.45277402677868
29	A2058	SR	1hr	EGFR-pY1068	1.14991743776049	0.0646749871186583	Good	1.25259694502494
30	A2058	St	1hr	EGFR-pY1068	1.05571156152017	0.0516423261702608	Good	1.17522302751691
31	A2058	Tm 	1hr	EGFR-pY1068	1.31284786306662	0.053941170316231	Good	1.5406249204286
32	A2058	991	1hr	EGFR-pY1068	1.0816061813793	0.0485011354479254	Good	1.19914414755502
33	A2058	901	12hr	EGFR-pY1068	1.02410540550424	0.0496090016121507	Undet.	1.01673918142809
34	A2058	AK	12hr	EGFR-pY1068	0.964533432137995	0.13752725778114	Good	0.851742192576032
35	A2058	Nt	12hr	EGFR-pY1068	1.0145552704933	0.0468956790157079	Good	1.04893929882342
36	A2058	PLX	12hr	EGFR-pY1068	0.941411132259237	0.0501448789853651	Good	0.843846285281028
37	A2058	SR	12hr	EGFR-pY1068	0.920474898900706	0.0524319888301949	Good	0.869711115594205
38	A2058	St	12hr	EGFR-pY1068	0.850941278175906	0.107004280657785	Good	0.773824803110681
39	A2058	Tm 	12hr	EGFR-pY1068	0.877083827395162	0.046573465221783	Good	0.846083809309269
40	A2058	991	12hr	EGFR-pY1068	1.11715310554667	0.047966687897083	Good	1.05252527520674
41	A2058	901	24hr	EGFR-pY1068	0.597553486913744	0.0963078420521119	Good	0.768374238924637
42	A2058	AK	24hr	EGFR-pY1068	0.599207362886674	0.0482328708496745	Good	0.744268984505955
43	A2058	Nt	24hr	EGFR-pY1068	0.664249121257494	0.0866796270450121	Poor	0.936715516698116
44	A2058	PLX	24hr	EGFR-pY1068	0.678836018427973	0.0450333492898161	Good	0.904757954611973
45	A2058	SR	24hr	EGFR-pY1068	0.749551011482318	0.0531890738199633	Good	1.06449245604193
46	A2058	St	24hr	EGFR-pY1068	0.534162877276917	0.062334796605119	Good	0.767824896591313
47	A2058	Tm 	24hr	EGFR-pY1068	0.590185192284471	0.0888998016770434	Good	0.936743572865046
48	A2058	991	24hr	EGFR-pY1068	0.630144725361536	0.0500511577724763	Good	1.12405058362015
49	A2058	901	48hr	EGFR-pY1068	1.09361876767483	0.0505058833180927	Good	1.47475949118015
50	A2058	AK	48hr	EGFR-pY1068	1.02063693290966	0.0482930382675854	Undet.	1.56357999254695
51	A2058	Nt	48hr	EGFR-pY1068	1.37347092402479	0.0529249121347204	Good	2.5955141744436
52	A2058	PLX	48hr	EGFR-pY1068	1.2237639240912	0.0406949048505459	Good	1.88572107364026
53	A2058	SR	48hr	EGFR-pY1068	1.30676312806671	0.0362054335834013	Good	2.29559966427086
54	A2058	St	48hr	EGFR-pY1068	1.11855683242704	0.0387084398648648	Good	2.37026606603356
55	A2058	Tm 	48hr	EGFR-pY1068	0.830598114553055	0.0422623212532205	Good	1.3024273021814
56	A2058	991	48hr	EGFR-pY1068	1.44452969193787	0.0457592482613934	Good	2.68749263866417
57	A2058	DMSO	5min	EGFR-pY1068	0.863352026502965	0.0405162658705388	Good	1.26066530771341
58	A2058	DMSO	15min	EGFR-pY1068	0.969604869918174	0.036511870781205	Good	1.45843046332876
59	A2058	DMSO	30min	EGFR-pY1068	0.863477794721507	0.0447449154767087	Good	1.41154022487002
60	A2058	DMSO	1hr	EGFR-pY1068	0.885671893279667	0.0672497663109875	Good	1.41373053220168
61	A2058	DMSO	12hr	EGFR-pY1068	0.893805236450981	0.0763438470440928	Good	1.20817895302312
62	A2058	DMSO	24hr	EGFR-pY1068	0.65157449923945	0.064859143496419	Good	1.68532199908467
63	A2058	DMSO	48hr	EGFR-pY1068	1.19702705437842	0.0448476507462805	Good	2.77241686070776
64	A2058	DMSO-2	mix	EGFR-pY1068	1.15844394959094	0.0459456876952786	Good	1.05013017068251
65	Mel133	DMSO-2	mix	EGFR-pY1068	1.39291534486569	0.0449522580270059	Good	1.26267863832912
1	A2058	901	5min	ERK1/2	1.9161250358258	0.0406086983794614	Undet.	3.57081011417426
2	A2058	AK	5min	ERK1/2	1.56081798490699	0.0472765415877592	Undet.	2.65149856645179
3	A2058	Nt	5min	ERK1/2	1.34984205890425	0.110291922367351	Undet.	2.38382505779102
4	A2058	PLX	5min	ERK1/2	1.12424612124389	0.451134101237649	Poor	1.88665315019908
5	A2058	SR	5min	ERK1/2	1.72755294800857	0.0764272332822006	Good	2.95572334797639
6	A2058	St	5min	ERK1/2	1.6940254553028	0.0496671037183804	Undet.	2.79102951461565
7	A2058	Tm 	5min	ERK1/2	2.04601403344126	0.0477601052814509	Undet.	3.20021695077019
8	A2058	991	5min	ERK1/2	2.06726983110403	0.146014188569387	Undet.	3.34633856698274
9	A2058	901	15min	ERK1/2	1.48923218140139	0.0716427450582518	Good	2.62986503545488
10	A2058	AK	15min	ERK1/2	1.84492014427113	0.0514627383674842	Undet.	2.70887389596389
11	A2058	Nt	15min	ERK1/2	1.4686715461548	0.149332797424209	Undet.	2.61884772505898
12	A2058	PLX	15min	ERK1/2	1.21174736950372	0.135740625691634	Good	2.38529635225998
13	A2058	SR	15min	ERK1/2	1.88932446385564	0.0550902431481461	Undet.	3.23540302001879
14	A2058	St	15min	ERK1/2	1.8892833029665	0.0562802008586786	Undet.	3.39867048523829
15	A2058	Tm 	15min	ERK1/2	1.57294081831504	0.0520469175368397	Undet.	2.57275898109769
16	A2058	991	15min	ERK1/2	1.97973834022411	0.0441955654666441	Good	3.5159810067551
17	A2058	901	30min	ERK1/2	1.84692972610973	0.0630379336223365	Good	2.82960813888666
18	A2058	AK	30min	ERK1/2	0.0398537037655615	1.14430969953051	Poor	0.0634553878045682
19	A2058	Nt	30min	ERK1/2	2.29329998094433	0.104224633287899	Poor	3.25471154966709
20	A2058	PLX	30min	ERK1/2	1.73961225077123	0.098554721170928	Undet.	2.80190016540999
21	A2058	SR	30min	ERK1/2	1.79589167969966	0.0385256297803009	Good	2.68254842575869
22	A2058	St	30min	ERK1/2	2.04315669536878	0.0360156032085256	Undet.	3.41980383694516
23	A2058	Tm 	30min	ERK1/2	2.07149173189939	0.0908194268907902	Good	3.19456117546944
24	A2058	991	30min	ERK1/2	1.7773616771988	0.0720760195992919	Undet.	2.74610408309194
25	A2058	901	1hr	ERK1/2	2.1686406200881	0.0350732905390601	Undet.	3.42586975001888
26	A2058	AK	1hr	ERK1/2	2.1884408957892	0.125799186745792	Undet.	3.35920309634919
27	A2058	Nt	1hr	ERK1/2	1.84000896737698	0.0745464019004084	Undet.	3.08934602559242
28	A2058	PLX	1hr	ERK1/2	2.04644298729054	0.0582688028435083	Undet.	3.03111173151585
29	A2058	SR	1hr	ERK1/2	2.1386569922952	0.0608666281645853	Undet.	3.23805353005038
30	A2058	St	1hr	ERK1/2	1.71018637611743	0.0612229227112601	Undet.	2.64616339153649
31	A2058	Tm 	1hr	ERK1/2	2.1289460816046	0.0481457134107848	Undet.	3.47252498444173
32	A2058	991	1hr	ERK1/2	2.13621071807761	0.0611441474029689	Undet.	3.29188398474061
33	A2058	901	12hr	ERK1/2	1.45753852962011	0.0376351049105807	Undet.	2.01132913813718
34	A2058	AK	12hr	ERK1/2	1.51817010456881	0.132985524404192	Undet.	1.86341467195443
35	A2058	Nt	12hr	ERK1/2	1.82139135539419	0.089698100814211	Undet.	2.61743626952765
36	A2058	PLX	12hr	ERK1/2	1.3769585459497	0.051202686227763	Undet.	1.71554880971254
37	A2058	SR	12hr	ERK1/2	1.74018395685975	0.0562972024664875	Undet.	2.28536952061758
38	A2058	St	12hr	ERK1/2	1.78655357860719	0.107810240558458	Undet.	2.2581734630844
39	A2058	Tm 	12hr	ERK1/2	1.53986581091415	0.0685331801727584	Undet.	2.06468288457917
40	A2058	991	12hr	ERK1/2	2.02639976770761	0.0575823200314673	Undet.	2.65364707764613
41	A2058	901	24hr	ERK1/2	1.05283936712909	0.0871272070677638	Undet.	1.88172574211346
42	A2058	AK	24hr	ERK1/2	0.817313480899226	0.137531410829216	Undet.	1.4110410292911
43	A2058	Nt	24hr	ERK1/2	0.869910233133879	0.100083379243339	Poor	1.70509807934531
44	A2058	PLX	24hr	ERK1/2	1.08438569025893	0.0758582056841588	Undet.	2.00885925494238
45	A2058	SR	24hr	ERK1/2	0.767787042743166	0.0815902969313058	Undet.	1.51558525625031
46	A2058	St	24hr	ERK1/2	0.670956721490026	0.0848475189415722	Undet.	1.34054437596379
47	A2058	Tm 	24hr	ERK1/2	0.630594063847728	0.0962262723574945	Undet.	1.39117092027388
48	A2058	991	24hr	ERK1/2	0.618013448007441	0.12154260946797	Undet.	1.53229249785775
49	A2058	901	48hr	ERK1/2	2.43556146295532	0.0766628162996332	Undet.	4.56512358149039
50	A2058	AK	48hr	ERK1/2	2.01272112670776	0.11011438649581	Undet.	4.28578746020736
51	A2058	Nt	48hr	ERK1/2	2.58335923103014	0.0728730944988104	Undet.	6.78557939312346
52	A2058	PLX	48hr	ERK1/2	3.29490873331678	0.0663910673393187	Undet.	7.05702079804686
53	A2058	SR	48hr	ERK1/2	3.10922737517885	0.127491319392445	Undet.	7.59189098461489
54	A2058	St	48hr	ERK1/2	2.02944177163881	0.0675139000604538	Undet.	5.97742091552643
55	A2058	Tm 	48hr	ERK1/2	2.08431387399158	0.0607932368924013	Undet.	4.54280264203368
56	A2058	991	48hr	ERK1/2	3.6117229759746	0.0529308139474358	Undet.	9.33971108402082
57	A2058	DMSO	5min	ERK1/2	1.74079934715561	0.0972210124814081	Undet.	3.53312338055432
58	A2058	DMSO	15min	ERK1/2	1.85246932641854	0.0751932579442212	Good	3.87293460866926
59	A2058	DMSO	30min	ERK1/2	1.66802459475383	0.0915607155298218	Undet.	3.79003076042536
60	A2058	DMSO	1hr	ERK1/2	1.63558364027251	0.0783001534720825	Undet.	3.62881420180649
61	A2058	DMSO	12hr	ERK1/2	1.92480417967406	0.0572019107120676	Undet.	3.61637221573997
62	A2058	DMSO	24hr	ERK1/2	0.728810046253016	0.103395826798739	Undet.	2.62018141051232
63	A2058	DMSO	48hr	ERK1/2	3.29820070696534	0.0535397740698939	Undet.	10.6176852105867
64	A2058	DMSO-2	mix	ERK1/2	2.08382911030711	0.0691538793429627	Undet.	2.62559907591001
65	Mel133	DMSO-2	mix	ERK1/2	1.53714901085806	0.0507613262679678	Good	1.93678886741826
1	A2058	901	5min	ERK1/2-pT202/Y204	0.619664764206959	0.0466030230561706	Undet.	1.55624422473526
2	A2058	AK	5min	ERK1/2-pT202/Y204	0.767411431596579	0.0470085488020503	Undet.	1.75689351767395
3	A2058	Nt	5min	ERK1/2-pT202/Y204	0.772753134618192	0.0804423845394031	Good	1.83912073256137
4	A2058	PLX	5min	ERK1/2-pT202/Y204	0.532757022770925	0.185520538350183	Poor	1.20486361799768
5	A2058	SR	5min	ERK1/2-pT202/Y204	0.579839563805568	0.0746005052022397	Good	1.33695965019306
6	A2058	St	5min	ERK1/2-pT202/Y204	0.863040175673622	0.0429801866409287	Good	1.91625610053235
7	A2058	Tm 	5min	ERK1/2-pT202/Y204	1.04176958493914	0.05139595372598	Good	2.19594029020957
8	A2058	991	5min	ERK1/2-pT202/Y204	1.13463670337973	0.113361111006472	Good	2.47518451989195
9	A2058	901	15min	ERK1/2-pT202/Y204	0.189797824315611	0.0543733687814853	Good	0.451689836421409
10	A2058	AK	15min	ERK1/2-pT202/Y204	1.06524239572659	0.0378281469599179	Good	2.10784027355057
11	A2058	Nt	15min	ERK1/2-pT202/Y204	1.21171974329512	0.0533559887332862	Undet.	2.91182848446231
12	A2058	PLX	15min	ERK1/2-pT202/Y204	0.546080708409052	0.10419172217944	Good	1.44865554439953
13	A2058	SR	15min	ERK1/2-pT202/Y204	0.744067095795576	0.0421047535390062	Undet.	1.7171648034704
14	A2058	St	15min	ERK1/2-pT202/Y204	1.31032914092402	0.0395531339555311	Good	3.17665765124356
15	A2058	Tm 	15min	ERK1/2-pT202/Y204	0.650997701881965	0.0568285675261553	Good	1.43497460679443
16	A2058	991	15min	ERK1/2-pT202/Y204	1.18398471784456	0.0648247549662699	Good	2.83375868062744
17	A2058	901	30min	ERK1/2-pT202/Y204	0.127208667181038	0.11069691617226	Good	0.262645925129442
18	A2058	AK	30min	ERK1/2-pT202/Y204	0.459434123837249	0.0936434318778374	Poor	0.985827895774733
19	A2058	Nt	30min	ERK1/2-pT202/Y204	1.17175783651167	0.103981301772565	Poor	2.24113255612058
20	A2058	PLX	30min	ERK1/2-pT202/Y204	0.301259555437114	0.0631504087641725	Good	0.653911643598315
21	A2058	SR	30min	ERK1/2-pT202/Y204	0.422786730151601	0.0524238293556557	Good	0.8510730144441
22	A2058	St	30min	ERK1/2-pT202/Y204	0.959127688387113	0.0623374564961971	Undet.	2.16348549969501
23	A2058	Tm 	30min	ERK1/2-pT202/Y204	0.675002686936092	0.0466821251159477	Good	1.4028510023793
24	A2058	991	30min	ERK1/2-pT202/Y204	0.845858261930332	0.0758706525675133	Undet.	1.76123301491277
25	A2058	901	1hr	ERK1/2-pT202/Y204	0.081886623050865	0.096303919337555	Undet.	0.174330855253287
26	A2058	AK	1hr	ERK1/2-pT202/Y204	0.59323641307084	0.0392232409361733	Undet.	1.22717720764093
27	A2058	Nt	1hr	ERK1/2-pT202/Y204	0.833779757466974	0.0779483274778838	Undet.	1.8865833721629
28	A2058	PLX	1hr	ERK1/2-pT202/Y204	0.168744486113958	0.0585437141787075	Good	0.336829349377399
29	A2058	SR	1hr	ERK1/2-pT202/Y204	0.709259811592091	0.0553458550619358	Undet.	1.44719242475692
30	A2058	St	1hr	ERK1/2-pT202/Y204	1.05715159805394	0.0419341774048852	Undet.	2.20439047246486
31	A2058	Tm 	1hr	ERK1/2-pT202/Y204	0.617176662320938	0.065551170172958	Undet.	1.35665135294391
32	A2058	991	1hr	ERK1/2-pT202/Y204	1.06003866810594	0.0510993896353112	Undet.	2.20140616941524
33	A2058	901	12hr	ERK1/2-pT202/Y204	0.123973458459596	0.103563164751521	Undet.	0.230552511863208
34	A2058	AK	12hr	ERK1/2-pT202/Y204	0.942200991661641	0.144717893552976	Good	1.55851387377181
35	A2058	Nt	12hr	ERK1/2-pT202/Y204	1.83247300194592	0.0496467355618835	Undet.	3.54885675605335
36	A2058	PLX	12hr	ERK1/2-pT202/Y204	0.18351417660887	0.107159720336465	Undet.	0.308127083098135
37	A2058	SR	12hr	ERK1/2-pT202/Y204	1.03724896364147	0.0731208031232262	Undet.	1.83578712757395
38	A2058	St	12hr	ERK1/2-pT202/Y204	1.60583834824475	0.0964668808924905	Good	2.73540174320766
39	A2058	Tm 	12hr	ERK1/2-pT202/Y204	1.24002092611393	0.0563649510763637	Undet.	2.24066812176186
40	A2058	991	12hr	ERK1/2-pT202/Y204	1.89495123631804	0.0523345641687696	Undet.	3.34421441856765
41	A2058	901	24hr	ERK1/2-pT202/Y204	0.0924673735461703	0.124704725744624	Undet.	0.222720797442362
42	A2058	AK	24hr	ERK1/2-pT202/Y204	0.677910589272704	0.0973428959352756	Undet.	1.57725327474398
43	A2058	Nt	24hr	ERK1/2-pT202/Y204	1.03476231784136	0.216564822597468	Poor	2.73333945716723
44	A2058	PLX	24hr	ERK1/2-pT202/Y204	0.190321900475049	0.0827652468867167	Good	0.475151974353867
45	A2058	SR	24hr	ERK1/2-pT202/Y204	0.64551331215685	0.0648958629577043	Undet.	1.71720773588824
46	A2058	St	24hr	ERK1/2-pT202/Y204	1.02923846016684	0.0604085921779607	Undet.	2.77128208090633
47	A2058	Tm 	24hr	ERK1/2-pT202/Y204	0.709392611664305	0.0349282473008451	Undet.	2.10909097836805
48	A2058	991	24hr	ERK1/2-pT202/Y204	0.829396060612475	0.0685390591907477	Good	2.77130138139169
49	A2058	901	48hr	ERK1/2-pT202/Y204	0.214073703309099	0.0587961532029831	Good	0.54074785730932
50	A2058	AK	48hr	ERK1/2-pT202/Y204	0.924354516449606	0.0765315557786553	Undet.	2.65255032551848
51	A2058	Nt	48hr	ERK1/2-pT202/Y204	1.80418937866641	0.0436591875872705	Undet.	6.38649088473663
52	A2058	PLX	48hr	ERK1/2-pT202/Y204	0.497259782776777	0.0388640049390265	Good	1.43528909111302
53	A2058	SR	48hr	ERK1/2-pT202/Y204	1.61231345204275	0.0423880266023838	Undet.	5.30548386468635
54	A2058	St	48hr	ERK1/2-pT202/Y204	2.19899187801908	0.0901192491854799	Good	8.72848578996309
55	A2058	Tm 	48hr	ERK1/2-pT202/Y204	1.88103710915118	0.0401326873688245	Undet.	5.52504925328054
56	A2058	991	48hr	ERK1/2-pT202/Y204	2.87255005871242	0.0330920202218887	Good	10.0107048215209
57	A2058	DMSO	5min	ERK1/2-pT202/Y204	1.09829121171061	0.0948748548135778	Good	3.00403948869109
58	A2058	DMSO	15min	ERK1/2-pT202/Y204	0.929172803236178	0.0621973576464621	Undet.	2.61796398982138
59	A2058	DMSO	30min	ERK1/2-pT202/Y204	0.829173051928459	0.038529855781436	Undet.	2.53900469595054
60	A2058	DMSO	1hr	ERK1/2-pT202/Y204	0.841762006454268	0.0444811353798892	Undet.	2.51686159835551
61	A2058	DMSO	12hr	ERK1/2-pT202/Y204	1.72788698726968	0.0843602705484104	Good	4.37501901607151
62	A2058	DMSO	24hr	ERK1/2-pT202/Y204	0.80302007155198	0.0615639979801954	Undet.	3.89064361846277
63	A2058	DMSO	48hr	ERK1/2-pT202/Y204	2.51132076824369	0.0404835638822477	Good	10.8951444688891
64	A2058	DMSO-2	mix	ERK1/2-pT202/Y204	1.41872851206809	0.0368460312782067	Good	2.40903798106876
65	Mel133	DMSO-2	mix	ERK1/2-pT202/Y204	0.553766909956894	0.0427114248265944	Good	0.940310642520741
1	A2058	901	5min	GAPDH	0.258219598272635	0.0431865793171016	Good	0.252630471287316
2	A2058	AK	5min	GAPDH	0.19307625145849	0.045516042225695	Good	0.172195427396855
3	A2058	Nt	5min	GAPDH	0.151763437741277	0.0479823767154415	Undet.	0.140705865047438
4	A2058	PLX	5min	GAPDH	0.248451957976981	0.115921652655069	Poor	0.218890398085789
5	A2058	SR	5min	GAPDH	0.220234527855843	0.0566905593826965	Good	0.197820567356228
6	A2058	St	5min	GAPDH	0.176526071855569	0.0420907520106215	Good	0.152688727087657
7	A2058	Tm 	5min	GAPDH	0.269789203152753	0.0405311233428162	Good	0.221538391786889
8	A2058	991	5min	GAPDH	0.300978375218772	0.133518072425133	Good	0.255777080330694
9	A2058	901	15min	GAPDH	0.196945223537182	0.103775138950147	Good	0.182587112797699
10	A2058	AK	15min	GAPDH	0.24732936961697	0.0585872239515219	Good	0.190651631511035
11	A2058	Nt	15min	GAPDH	0.201493960765765	0.0846057403440635	Undet.	0.18862585437112
12	A2058	PLX	15min	GAPDH	0.21116905612952	0.058628704666171	Good	0.218229851634984
